time,symbol,quantity,price
2025-12-09 15:20:16.027535+00,BTCUSDT,6e-05,90903.6
2025-12-09 15:20:16.026064+00,BTCUSDT,8e-05,90903.6
2025-12-09 15:20:16.024676+00,BTCUSDT,6e-05,90903.6
2025-12-09 15:20:16.023901+00,BTCUSDT,6e-05,90903.6
2025-12-09 15:20:16.022697+00,BTCUSDT,8e-05,90903.6
2025-12-09 15:20:16.021448+00,BTCUSDT,8e-05,90903.6
2025-12-09 15:20:16.020004+00,BTCUSDT,8e-05,90903.6
2025-12-09 15:20:16.01963+00,BTCUSDT,8e-05,90903.6
2025-12-09 15:20:16.019284+00,BTCUSDT,8e-05,90903.6
2025-12-09 15:20:16.018852+00,BTCUSDT,8e-05,90903.6
2025-12-09 15:20:16.018225+00,BTCUSDT,6e-05,90903.6
2025-12-09 15:20:16.016515+00,BTCUSDT,8e-05,90903.6
2025-12-09 15:20:16.015082+00,BTCUSDT,6e-05,90903.6
2025-12-09 15:20:16.012265+00,BTCUSDT,6e-05,90903.6
2025-12-09 15:20:15.999441+00,BTCUSDT,0.00043,90903.6
2025-12-09 15:20:15.455102+00,ETHUSDT,0.015,3139.59
2025-12-09 15:20:15.439714+00,ETHUSDT,0.0602,3139.59
2025-12-09 15:20:15.258405+00,ETHUSDT,1.1392,3139.58
2025-12-09 15:20:15.25797+00,ETHUSDT,0.0024,3139.58
2025-12-09 15:20:15.257663+00,ETHUSDT,0.0024,3139.58
2025-12-09 15:20:15.257378+00,ETHUSDT,1.3384,3139.58
2025-12-09 15:20:15.256966+00,ETHUSDT,0.0032,3139.58
2025-12-09 15:20:15.256493+00,ETHUSDT,0.0017,3139.58
2025-12-09 15:20:15.255389+00,BTCUSDT,0.00157,90903.6
2025-12-09 15:20:15.254994+00,BTCUSDT,0.002,90903.6
2025-12-09 15:20:15.254653+00,BTCUSDT,0.00012,90903.6
2025-12-09 15:20:15.254267+00,BTCUSDT,6e-05,90903.6
2025-12-09 15:20:15.25389+00,BTCUSDT,8e-05,90903.6
2025-12-09 15:20:15.25359+00,BTCUSDT,8e-05,90903.6
2025-12-09 15:20:15.253197+00,BTCUSDT,6e-05,90903.6
2025-12-09 15:20:15.252341+00,BTCUSDT,8e-05,90903.6
2025-12-09 15:20:15.250838+00,BTCUSDT,6e-05,90903.6
2025-12-09 15:20:15.250165+00,BTCUSDT,6e-05,90903.6
2025-12-09 15:20:15.248899+00,BTCUSDT,6e-05,90903.6
2025-12-09 15:20:15.246054+00,BTCUSDT,6e-05,90903.6
2025-12-09 15:20:15.242236+00,BTCUSDT,8e-05,90903.6
2025-12-09 15:20:15.241062+00,BTCUSDT,6e-05,90903.6
2025-12-09 15:20:15.240355+00,BTCUSDT,8e-05,90903.6
2025-12-09 15:20:15.239547+00,BTCUSDT,0.00012,90903.6
2025-12-09 15:20:15.238253+00,BTCUSDT,8e-05,90903.6
2025-12-09 15:20:15.237405+00,BTCUSDT,8e-05,90903.6
2025-12-09 15:20:15.236544+00,BTCUSDT,8e-05,90903.6
2025-12-09 15:20:15.23491+00,BTCUSDT,8e-05,90903.6
2025-12-09 15:20:15.233098+00,BTCUSDT,8e-05,90903.6
2025-12-09 15:20:15.22899+00,BTCUSDT,8e-05,90903.6
2025-12-09 15:20:15.226143+00,BTCUSDT,6e-05,90903.6
2025-12-09 15:20:15.225578+00,BTCUSDT,6e-05,90903.6
2025-12-09 15:20:15.225303+00,BTCUSDT,6e-05,90903.6
2025-12-09 15:20:15.224992+00,BTCUSDT,6e-05,90903.6
2025-12-09 15:20:15.224726+00,BTCUSDT,6e-05,90903.6
2025-12-09 15:20:15.224416+00,BTCUSDT,6e-05,90903.6
2025-12-09 15:20:15.224059+00,ETHUSDT,0.0017,3139.59
2025-12-09 15:20:15.223623+00,ETHUSDT,0.0017,3139.59
2025-12-09 15:20:15.223191+00,ETHUSDT,0.0017,3139.59
2025-12-09 15:20:15.221562+00,ETHUSDT,0.0017,3139.61
2025-12-09 15:20:15.219846+00,ETHUSDT,0.0017,3139.61
2025-12-09 15:20:15.217735+00,ETHUSDT,0.0027,3139.62
2025-12-09 15:20:15.213232+00,ETHUSDT,0.0017,3139.62
2025-12-09 15:20:15.210787+00,ETHUSDT,0.077,3139.62
2025-12-09 15:20:15.20923+00,ETHUSDT,0.0017,3139.63
2025-12-09 15:20:15.20643+00,ETHUSDT,0.0017,3139.63
2025-12-09 15:20:15.200389+00,ETHUSDT,0.0017,3139.63
2025-12-09 15:20:15.196978+00,ETHUSDT,0.0017,3139.63
2025-12-09 15:20:15.191719+00,ETHUSDT,0.0016,3139.64
2025-12-09 15:20:15.188422+00,ETHUSDT,0.0016,3139.64
2025-12-09 15:20:15.186958+00,ETHUSDT,0.0016,3139.64
2025-12-09 15:20:15.182573+00,ETHUSDT,0.0027,3139.64
2025-12-09 15:20:15.181476+00,ETHUSDT,0.0017,3139.64
2025-12-09 15:20:15.180043+00,ETHUSDT,0.0016,3139.64
2025-12-09 15:20:15.177991+00,ETHUSDT,0.2547,3139.64
2025-12-09 15:20:15.173362+00,ETHUSDT,0.026,3139.64
2025-12-09 15:20:15.172525+00,ETHUSDT,0.0016,3139.64
2025-12-09 15:20:15.172098+00,ETHUSDT,0.0016,3139.65
2025-12-09 15:20:15.171615+00,ETHUSDT,0.0017,3139.65
2025-12-09 15:20:15.170663+00,ETHUSDT,0.0027,3139.65
2025-12-09 15:20:15.169658+00,ETHUSDT,0.0027,3139.65
2025-12-09 15:20:15.168082+00,ETHUSDT,0.0027,3139.65
2025-12-09 15:20:15.165694+00,ETHUSDT,0.0024,3139.65
2025-12-09 15:20:15.15892+00,ETHUSDT,0.0027,3139.65
2025-12-09 15:20:15.15766+00,ETHUSDT,0.0027,3139.65
2025-12-09 15:20:15.156997+00,ETHUSDT,0.0016,3139.65
2025-12-09 15:20:15.155751+00,ETHUSDT,0.0017,3139.65
2025-12-09 15:20:15.153635+00,ETHUSDT,0.0017,3139.65
2025-12-09 15:20:15.150866+00,ETHUSDT,0.0027,3139.65
2025-12-09 15:20:15.148328+00,ETHUSDT,0.0027,3139.65
2025-12-09 15:20:15.145592+00,ETHUSDT,0.0024,3139.65
2025-12-09 15:20:15.144094+00,ETHUSDT,0.0024,3139.65
2025-12-09 15:20:15.143584+00,ETHUSDT,0.0024,3139.65
2025-12-09 15:20:15.142599+00,ETHUSDT,0.0027,3139.65
2025-12-09 15:20:15.141842+00,ETHUSDT,0.0032,3139.65
2025-12-09 15:20:15.141298+00,ETHUSDT,0.0024,3139.65
2025-12-09 15:20:15.140672+00,ETHUSDT,0.0027,3139.65
2025-12-09 15:20:15.139938+00,ETHUSDT,0.0017,3139.65
2025-12-09 15:20:15.13895+00,ETHUSDT,0.0027,3139.65
2025-12-09 15:20:15.137203+00,ETHUSDT,0.0024,3139.65
2025-12-09 15:20:15.133106+00,ETHUSDT,0.0024,3139.65
2025-12-09 15:20:15.129886+00,ETHUSDT,0.0027,3139.65
2025-12-09 15:20:15.128205+00,ETHUSDT,0.0027,3139.65
2025-12-09 15:20:15.127018+00,ETHUSDT,0.0027,3139.65
2025-12-09 15:20:15.125701+00,ETHUSDT,0.0024,3139.65
2025-12-09 15:20:15.123997+00,ETHUSDT,0.0024,3139.65
2025-12-09 15:20:15.115753+00,ETHUSDT,0.0027,3139.65
2025-12-09 15:20:15.111084+00,ETHUSDT,0.0027,3139.65
2025-12-09 15:20:15.1083+00,ETHUSDT,0.0024,3139.65
2025-12-09 15:20:15.100452+00,ETHUSDT,0.0017,3139.65
2025-12-09 15:20:15.096951+00,ETHUSDT,0.0017,3139.65
2025-12-09 15:20:15.093979+00,ETHUSDT,0.0032,3139.65
2025-12-09 15:20:15.089524+00,ETHUSDT,0.0032,3139.65
2025-12-09 15:20:15.086985+00,ETHUSDT,0.0032,3139.65
2025-12-09 15:20:15.085557+00,ETHUSDT,0.0032,3139.65
2025-12-09 15:20:15.082822+00,ETHUSDT,0.5172,3139.66
2025-12-09 15:20:15.081153+00,ETHUSDT,0.0024,3139.66
2025-12-09 15:20:15.0806+00,ETHUSDT,0.0024,3139.66
2025-12-09 15:20:15.08026+00,ETHUSDT,0.0024,3139.66
2025-12-09 15:20:15.079834+00,ETHUSDT,0.0024,3139.66
2025-12-09 15:20:15.079443+00,ETHUSDT,0.0024,3139.66
2025-12-09 15:20:15.078811+00,ETHUSDT,0.0024,3139.66
2025-12-09 15:20:15.077984+00,ETHUSDT,0.0024,3139.66
2025-12-09 15:20:15.077158+00,ETHUSDT,0.0024,3139.66
2025-12-09 15:20:15.073725+00,ETHUSDT,0.0024,3139.66
2025-12-09 15:20:15.06353+00,ETHUSDT,0.0024,3139.66
2025-12-09 15:20:15.062011+00,ETHUSDT,0.0032,3139.66
2025-12-09 15:20:15.061269+00,ETHUSDT,0.0032,3139.66
2025-12-09 15:20:15.060913+00,ETHUSDT,0.0491,3139.66
2025-12-09 15:20:15.0606+00,ETHUSDT,0.0032,3139.66
2025-12-09 15:20:15.059995+00,ETHUSDT,0.3453,3139.66
2025-12-09 15:20:15.05952+00,ETHUSDT,0.0032,3139.66
2025-12-09 15:20:15.059009+00,ETHUSDT,0.0024,3139.66
2025-12-09 15:20:15.058508+00,ETHUSDT,0.0024,3139.66
2025-12-09 15:20:15.057659+00,ETHUSDT,0.7213,3139.66
2025-12-09 15:20:15.057284+00,ETHUSDT,0.0024,3139.66
2025-12-09 15:20:15.056936+00,ETHUSDT,0.0024,3139.66
2025-12-09 15:20:15.056496+00,ETHUSDT,0.323,3139.66
2025-12-09 15:20:15.055831+00,ETHUSDT,0.1001,3139.66
2025-12-09 15:20:15.055522+00,ETHUSDT,0.018,3139.66
2025-12-09 15:20:15.055174+00,ETHUSDT,0.2304,3139.66
2025-12-09 15:20:15.054737+00,ETHUSDT,0.0032,3139.66
2025-12-09 15:20:15.053727+00,ETHUSDT,0.0024,3139.66
2025-12-09 15:20:15.049706+00,ETHUSDT,0.0024,3139.66
2025-12-09 15:20:15.043077+00,BTCUSDT,6e-05,90904.84
2025-12-09 15:20:15.040551+00,BTCUSDT,6e-05,90904.84
2025-12-09 15:20:15.039439+00,BTCUSDT,6e-05,90904.84
2025-12-09 15:20:15.038672+00,BTCUSDT,8e-05,90904.84
2025-12-09 15:20:15.036634+00,BTCUSDT,6e-05,90904.84
2025-12-09 15:20:15.033428+00,BTCUSDT,8e-05,90904.84
2025-12-09 15:20:15.03157+00,BTCUSDT,8e-05,90904.84
2025-12-09 15:20:15.030124+00,BTCUSDT,6e-05,90904.84
2025-12-09 15:20:15.02894+00,BTCUSDT,6e-05,90904.84
2025-12-09 15:20:15.02786+00,BTCUSDT,6e-05,90904.84
2025-12-09 15:20:15.027385+00,BTCUSDT,6e-05,90904.84
2025-12-09 15:20:15.026513+00,BTCUSDT,6e-05,90904.84
2025-12-09 15:20:15.025581+00,BTCUSDT,6e-05,90904.84
2025-12-09 15:20:15.024938+00,BTCUSDT,6e-05,90904.84
2025-12-09 15:20:15.024379+00,BTCUSDT,6e-05,90904.84
2025-12-09 15:20:15.023888+00,BTCUSDT,6e-05,90904.84
2025-12-09 15:20:15.023247+00,BTCUSDT,6e-05,90904.84
2025-12-09 15:20:15.02234+00,BTCUSDT,6e-05,90904.84
2025-12-09 15:20:15.021589+00,BTCUSDT,6e-05,90904.85
2025-12-09 15:20:15.02106+00,BTCUSDT,6e-05,90904.85
2025-12-09 15:20:15.01997+00,BTCUSDT,6e-05,90904.85
2025-12-09 15:20:15.016644+00,BTCUSDT,6e-05,90904.85
2025-12-09 15:20:15.015473+00,BTCUSDT,6e-05,90904.85
2025-12-09 15:20:15.014063+00,BTCUSDT,6e-05,90904.85
2025-12-09 15:20:15.012638+00,BTCUSDT,6e-05,90904.85
2025-12-09 15:20:15.01149+00,BTCUSDT,6e-05,90904.85
2025-12-09 15:20:15.010693+00,BTCUSDT,6e-05,90904.85
2025-12-09 15:20:15.009805+00,BTCUSDT,6e-05,90904.85
2025-12-09 15:20:15.008248+00,BTCUSDT,8e-05,90904.85
2025-12-09 15:20:15.007326+00,BTCUSDT,8e-05,90904.85
2025-12-09 15:20:15.006448+00,BTCUSDT,6e-05,90904.85
2025-12-09 15:20:15.005883+00,BTCUSDT,6e-05,90904.85
2025-12-09 15:20:15.005092+00,BTCUSDT,8e-05,90904.85
2025-12-09 15:20:15.0044+00,BTCUSDT,6e-05,90904.85
2025-12-09 15:20:15.003709+00,BTCUSDT,6e-05,90904.85
2025-12-09 15:20:15.002078+00,BTCUSDT,6e-05,90904.85
2025-12-09 15:20:14.997756+00,BTCUSDT,6e-05,90904.85
2025-12-09 15:20:14.996228+00,BTCUSDT,6e-05,90904.85
2025-12-09 15:20:14.995743+00,BTCUSDT,6e-05,90904.85
2025-12-09 15:20:14.995199+00,BTCUSDT,0.00012,90904.85
2025-12-09 15:20:14.994737+00,BTCUSDT,8e-05,90904.85
2025-12-09 15:20:14.994363+00,BTCUSDT,8e-05,90904.85
2025-12-09 15:20:14.994067+00,BTCUSDT,8e-05,90904.85
2025-12-09 15:20:14.993694+00,BTCUSDT,8e-05,90904.85
2025-12-09 15:20:14.993348+00,BTCUSDT,8e-05,90904.85
2025-12-09 15:20:14.99297+00,BTCUSDT,8e-05,90904.85
2025-12-09 15:20:14.992576+00,BTCUSDT,8e-05,90904.85
2025-12-09 15:20:14.99214+00,BTCUSDT,6e-05,90904.85
2025-12-09 15:20:14.991791+00,BTCUSDT,6e-05,90904.85
2025-12-09 15:20:14.991341+00,BTCUSDT,6e-05,90904.85
2025-12-09 15:20:14.990856+00,BTCUSDT,6e-05,90904.85
2025-12-09 15:20:14.9897+00,BTCUSDT,6e-05,90904.85
2025-12-09 15:20:14.987326+00,BTCUSDT,6e-05,90904.85
2025-12-09 15:20:14.984932+00,BTCUSDT,6e-05,90904.85
2025-12-09 15:20:14.983445+00,BTCUSDT,6e-05,90904.85
2025-12-09 15:20:14.98167+00,BTCUSDT,6e-05,90904.85
2025-12-09 15:20:14.97844+00,BTCUSDT,6e-05,90904.85
2025-12-09 15:20:14.975995+00,BTCUSDT,6e-05,90904.85
2025-12-09 15:20:14.974229+00,BTCUSDT,6e-05,90904.85
2025-12-09 15:20:14.972657+00,BTCUSDT,6e-05,90907.18
2025-12-09 15:20:14.971045+00,BTCUSDT,6e-05,90907.18
2025-12-09 15:20:14.968813+00,BTCUSDT,6e-05,90907.18
2025-12-09 15:20:14.967078+00,BTCUSDT,6e-05,90907.18
2025-12-09 15:20:14.965482+00,BTCUSDT,6e-05,90907.18
2025-12-09 15:20:14.96265+00,BTCUSDT,6e-05,90907.18
2025-12-09 15:20:14.9579+00,BTCUSDT,6e-05,90907.18
2025-12-09 15:20:14.953794+00,BTCUSDT,6e-05,90907.18
2025-12-09 15:20:14.952407+00,BTCUSDT,6e-05,90907.18
2025-12-09 15:20:14.950893+00,BTCUSDT,6e-05,90907.18
2025-12-09 15:20:14.949439+00,BTCUSDT,6e-05,90907.18
2025-12-09 15:20:14.937712+00,BTCUSDT,6e-05,90907.18
2025-12-09 15:20:14.934728+00,BTCUSDT,6e-05,90907.19
2025-12-09 15:20:14.932357+00,BTCUSDT,6e-05,90907.19
2025-12-09 15:20:14.929305+00,BTCUSDT,6e-05,90907.19
2025-12-09 15:20:14.926562+00,BTCUSDT,6e-05,90907.19
2025-12-09 15:20:14.92378+00,BTCUSDT,6e-05,90907.19
2025-12-09 15:20:14.921597+00,BTCUSDT,6e-05,90907.19
2025-12-09 15:20:14.91848+00,BTCUSDT,6e-05,90907.19
2025-12-09 15:20:14.915103+00,BTCUSDT,6e-05,90907.19
2025-12-09 15:20:14.912898+00,BTCUSDT,6e-05,90907.19
2025-12-09 15:20:14.91229+00,BTCUSDT,8e-05,90907.19
2025-12-09 15:20:14.910925+00,BTCUSDT,6e-05,90907.19
2025-12-09 15:20:14.910256+00,BTCUSDT,6e-05,90907.19
2025-12-09 15:20:14.909778+00,BTCUSDT,8e-05,90907.19
2025-12-09 15:20:14.909216+00,BTCUSDT,0.00012,90907.19
2025-12-09 15:20:14.90827+00,BTCUSDT,8e-05,90907.19
2025-12-09 15:20:14.907516+00,BTCUSDT,6e-05,90907.19
2025-12-09 15:20:14.907072+00,BTCUSDT,8e-05,90907.19
2025-12-09 15:20:14.90624+00,BTCUSDT,8e-05,90907.19
2025-12-09 15:20:14.904401+00,BTCUSDT,8e-05,90907.19
2025-12-09 15:20:14.903234+00,BTCUSDT,6e-05,90907.65
2025-12-09 15:20:14.901225+00,BTCUSDT,6e-05,90907.65
2025-12-09 15:20:14.900717+00,BTCUSDT,6e-05,90907.65
2025-12-09 15:20:14.900247+00,BTCUSDT,6e-05,90907.65
2025-12-09 15:20:14.899842+00,BTCUSDT,6e-05,90907.65
2025-12-09 15:20:14.899407+00,BTCUSDT,6e-05,90907.65
2025-12-09 15:20:14.89876+00,BTCUSDT,8e-05,90907.65
2025-12-09 15:20:14.897818+00,BTCUSDT,8e-05,90907.65
2025-12-09 15:20:14.896084+00,BTCUSDT,8e-05,90907.65
2025-12-09 15:20:14.894911+00,BTCUSDT,6e-05,90907.66
2025-12-09 15:20:14.893807+00,BTCUSDT,6e-05,90907.66
2025-12-09 15:20:14.892798+00,BTCUSDT,0.002,90907.66
2025-12-09 15:20:14.891937+00,BTCUSDT,0.002,90907.66
2025-12-09 15:20:14.889337+00,BTCUSDT,0.002,90907.66
2025-12-09 15:20:14.887688+00,BTCUSDT,6e-05,90907.66
2025-12-09 15:20:14.885504+00,BTCUSDT,6e-05,90907.66
2025-12-09 15:20:14.879342+00,BTCUSDT,6e-05,90907.66
2025-12-09 15:20:14.877034+00,BTCUSDT,6e-05,90907.66
2025-12-09 15:20:14.875882+00,BTCUSDT,8e-05,90907.66
2025-12-09 15:20:14.874598+00,BTCUSDT,6e-05,90907.66
2025-12-09 15:20:14.87334+00,BTCUSDT,6e-05,90907.66
2025-12-09 15:20:14.869033+00,BTCUSDT,6e-05,90907.66
2025-12-09 15:20:14.867031+00,BTCUSDT,6e-05,90907.66
2025-12-09 15:20:14.866212+00,BTCUSDT,6e-05,90907.66
2025-12-09 15:20:14.865262+00,BTCUSDT,6e-05,90907.66
2025-12-09 15:20:14.8642+00,BTCUSDT,6e-05,90907.66
2025-12-09 15:20:14.863108+00,BTCUSDT,6e-05,90907.66
2025-12-09 15:20:14.862427+00,BTCUSDT,6e-05,90907.66
2025-12-09 15:20:14.861737+00,BTCUSDT,6e-05,90907.66
2025-12-09 15:20:14.860962+00,BTCUSDT,6e-05,90907.66
2025-12-09 15:20:14.859804+00,BTCUSDT,6e-05,90907.66
2025-12-09 15:20:14.858729+00,BTCUSDT,6e-05,90907.66
2025-12-09 15:20:14.85524+00,BTCUSDT,6e-05,90907.66
2025-12-09 15:20:14.853421+00,BTCUSDT,6e-05,90907.66
2025-12-09 15:20:14.851519+00,BTCUSDT,8e-05,90907.66
2025-12-09 15:20:14.850631+00,BTCUSDT,8e-05,90907.66
2025-12-09 15:20:14.849631+00,BTCUSDT,8e-05,90907.66
2025-12-09 15:20:14.848601+00,BTCUSDT,6e-05,90907.66
2025-12-09 15:20:14.847829+00,BTCUSDT,0.00012,90907.66
2025-12-09 15:20:14.847052+00,BTCUSDT,0.00012,90907.66
2025-12-09 15:20:14.846258+00,BTCUSDT,8e-05,90907.66
2025-12-09 15:20:14.845034+00,BTCUSDT,8e-05,90907.66
2025-12-09 15:20:14.844406+00,BTCUSDT,8e-05,90907.66
2025-12-09 15:20:14.843505+00,BTCUSDT,0.00012,90907.66
2025-12-09 15:20:14.84302+00,BTCUSDT,8e-05,90907.66
2025-12-09 15:20:14.842623+00,BTCUSDT,8e-05,90907.66
2025-12-09 15:20:14.841626+00,BTCUSDT,6e-05,90907.66
2025-12-09 15:20:14.841102+00,BTCUSDT,8e-05,90907.66
2025-12-09 15:20:14.840491+00,BTCUSDT,0.00012,90907.66
2025-12-09 15:20:14.839012+00,BTCUSDT,6e-05,90907.66
2025-12-09 15:20:14.836496+00,BTCUSDT,6e-05,90907.66
2025-12-09 15:20:14.834083+00,BTCUSDT,8e-05,90907.66
2025-12-09 15:20:14.832632+00,BTCUSDT,8e-05,90907.66
2025-12-09 15:20:14.831624+00,BTCUSDT,8e-05,90907.66
2025-12-09 15:20:14.83056+00,BTCUSDT,8e-05,90907.66
2025-12-09 15:20:14.829266+00,BTCUSDT,8e-05,90907.66
2025-12-09 15:20:14.828149+00,BTCUSDT,0.005,90907.66
2025-12-09 15:20:14.825603+00,BTCUSDT,6e-05,90907.66
2025-12-09 15:20:14.822376+00,BTCUSDT,6e-05,90907.66
2025-12-09 15:20:14.82037+00,BTCUSDT,8e-05,90907.66
2025-12-09 15:20:14.817437+00,BTCUSDT,8e-05,90907.66
2025-12-09 15:20:14.806445+00,BTCUSDT,8e-05,90907.66
2025-12-09 15:20:14.802461+00,BTCUSDT,0.002,90907.67
2025-12-09 15:20:14.800605+00,BTCUSDT,0.002,90907.67
2025-12-09 15:20:14.781991+00,ETHUSDT,0.6211,3139.65
2025-12-09 15:20:14.780647+00,ETHUSDT,0.0032,3139.65
2025-12-09 15:20:14.777679+00,ETHUSDT,0.4382,3139.65
2025-12-09 15:20:14.775988+00,ETHUSDT,2.1235,3139.65
2025-12-09 15:20:14.774301+00,ETHUSDT,0.0119,3139.65
2025-12-09 15:20:14.753045+00,ETHUSDT,0.0024,3139.65
2025-12-09 15:20:14.748619+00,ETHUSDT,0.0027,3139.65
2025-12-09 15:20:14.746469+00,ETHUSDT,0.0289,3139.65
2025-12-09 15:20:14.740321+00,ETHUSDT,0.0032,3139.65
2025-12-09 15:20:14.738799+00,ETHUSDT,0.0024,3139.65
2025-12-09 15:20:14.737148+00,ETHUSDT,0.0027,3139.65
2025-12-09 15:20:14.727529+00,ETHUSDT,0.0027,3139.65
2025-12-09 15:20:14.72283+00,ETHUSDT,0.0027,3139.65
2025-12-09 15:20:14.711744+00,ETHUSDT,0.0027,3139.65
2025-12-09 15:20:14.695863+00,ETHUSDT,0.0024,3139.65
2025-12-09 15:20:14.683212+00,ETHUSDT,0.0024,3139.65
2025-12-09 15:20:14.674825+00,ETHUSDT,0.0027,3139.65
2025-12-09 15:20:14.670913+00,ETHUSDT,0.0024,3139.65
2025-12-09 15:20:14.667036+00,ETHUSDT,0.0027,3139.65
2025-12-09 15:20:14.664281+00,ETHUSDT,0.0027,3139.65
2025-12-09 15:20:14.66007+00,ETHUSDT,0.0024,3139.65
2025-12-09 15:20:14.658285+00,ETHUSDT,0.0024,3139.65
2025-12-09 15:20:14.657192+00,ETHUSDT,0.0017,3139.65
2025-12-09 15:20:14.656571+00,ETHUSDT,0.0017,3139.65
2025-12-09 15:20:14.655431+00,ETHUSDT,0.0017,3139.65
2025-12-09 15:20:14.654823+00,ETHUSDT,0.0016,3139.65
2025-12-09 15:20:14.654431+00,BTCUSDT,6e-05,90907.67
2025-12-09 15:20:14.653791+00,BTCUSDT,6e-05,90907.67
2025-12-09 15:20:14.652003+00,BTCUSDT,6e-05,90907.67
2025-12-09 15:20:14.650349+00,BTCUSDT,0.002,90907.67
2025-12-09 15:20:14.648191+00,BTCUSDT,0.002,90907.67
2025-12-09 15:20:14.646284+00,BTCUSDT,6e-05,90907.67
2025-12-09 15:20:14.640623+00,BTCUSDT,6e-05,90907.67
2025-12-09 15:20:14.625753+00,BTCUSDT,6e-05,90907.67
2025-12-09 15:20:14.613033+00,BTCUSDT,8e-05,90907.67
2025-12-09 15:20:14.437512+00,BTCUSDT,6e-05,90907.67
2025-12-09 15:20:14.432959+00,BTCUSDT,6e-05,90907.67
2025-12-09 15:20:14.42474+00,BTCUSDT,8e-05,90907.67
2025-12-09 15:20:14.422498+00,BTCUSDT,8e-05,90907.67
2025-12-09 15:20:14.416454+00,BTCUSDT,8e-05,90907.67
2025-12-09 15:20:14.410203+00,BTCUSDT,8e-05,90907.67
2025-12-09 15:20:14.407375+00,BTCUSDT,8e-05,90907.67
2025-12-09 15:20:14.406637+00,BTCUSDT,8e-05,90907.67
2025-12-09 15:20:14.406095+00,BTCUSDT,8e-05,90907.67
2025-12-09 15:20:14.405798+00,BTCUSDT,6e-05,90907.67
2025-12-09 15:20:14.405544+00,BTCUSDT,6e-05,90907.67
2025-12-09 15:20:14.405249+00,BTCUSDT,6e-05,90907.67
2025-12-09 15:20:14.404914+00,BTCUSDT,6e-05,90907.67
2025-12-09 15:20:14.404621+00,BTCUSDT,6e-05,90907.67
2025-12-09 15:20:14.404325+00,BTCUSDT,6e-05,90907.67
2025-12-09 15:20:14.404017+00,BTCUSDT,6e-05,90907.67
2025-12-09 15:20:14.403681+00,BTCUSDT,6e-05,90907.67
2025-12-09 15:20:14.403363+00,BTCUSDT,6e-05,90907.67
2025-12-09 15:20:14.402968+00,BTCUSDT,6e-05,90907.67
2025-12-09 15:20:14.402609+00,BTCUSDT,6e-05,90907.67
2025-12-09 15:20:14.401953+00,BTCUSDT,6e-05,90907.67
2025-12-09 15:20:14.400849+00,ETHUSDT,0.0017,3139.68
2025-12-09 15:20:14.400112+00,BTCUSDT,6e-05,90908.41
2025-12-09 15:20:14.399421+00,BTCUSDT,6e-05,90908.41
2025-12-09 15:20:14.398784+00,BTCUSDT,8e-05,90908.41
2025-12-09 15:20:14.398223+00,BTCUSDT,6e-05,90908.41
2025-12-09 15:20:14.397173+00,BTCUSDT,6e-05,90908.41
2025-12-09 15:20:14.396237+00,BTCUSDT,6e-05,90908.41
2025-12-09 15:20:14.394437+00,BTCUSDT,0.0055,90908.41
2025-12-09 15:20:14.392524+00,BTCUSDT,8e-05,90908.41
2025-12-09 15:20:14.391875+00,BTCUSDT,8e-05,90908.41
2025-12-09 15:20:14.391445+00,BTCUSDT,0.0055,90908.41
2025-12-09 15:20:14.391023+00,BTCUSDT,6e-05,90908.42
2025-12-09 15:20:14.39057+00,BTCUSDT,6e-05,90908.42
2025-12-09 15:20:14.390083+00,BTCUSDT,6e-05,90908.42
2025-12-09 15:20:14.389273+00,BTCUSDT,6e-05,90908.42
2025-12-09 15:20:14.387849+00,BTCUSDT,6e-05,90908.42
2025-12-09 15:20:14.38456+00,BTCUSDT,6e-05,90908.42
2025-12-09 15:20:14.381296+00,BTCUSDT,8e-05,90908.42
2025-12-09 15:20:14.376027+00,BTCUSDT,8e-05,90908.42
2025-12-09 15:20:14.373936+00,BTCUSDT,8e-05,90908.42
2025-12-09 15:20:14.364025+00,BTCUSDT,6e-05,90908.42
2025-12-09 15:20:14.359868+00,BTCUSDT,6e-05,90908.42
2025-12-09 15:20:14.358805+00,BTCUSDT,6e-05,90908.43
2025-12-09 15:20:14.358231+00,BTCUSDT,6e-05,90908.43
2025-12-09 15:20:14.357369+00,BTCUSDT,6e-05,90908.43
2025-12-09 15:20:14.356739+00,BTCUSDT,6e-05,90908.43
2025-12-09 15:20:14.355679+00,BTCUSDT,6e-05,90908.43
2025-12-09 15:20:14.353116+00,BTCUSDT,6e-05,90908.43
2025-12-09 15:20:14.338301+00,BTCUSDT,6e-05,90908.43
2025-12-09 15:20:14.330307+00,BTCUSDT,6e-05,90908.43
2025-12-09 15:20:14.329475+00,BTCUSDT,0.00012,90908.43
2025-12-09 15:20:14.328783+00,BTCUSDT,6e-05,90908.43
2025-12-09 15:20:14.328361+00,BTCUSDT,8e-05,90908.43
2025-12-09 15:20:14.327924+00,BTCUSDT,8e-05,90908.43
2025-12-09 15:20:14.327369+00,BTCUSDT,8e-05,90908.43
2025-12-09 15:20:14.32627+00,BTCUSDT,8e-05,90908.43
2025-12-09 15:20:14.324856+00,BTCUSDT,6e-05,90908.43
2025-12-09 15:20:14.324317+00,BTCUSDT,6e-05,90908.43
2025-12-09 15:20:14.324053+00,BTCUSDT,8e-05,90908.43
